model_name,chunker,token_size,overlap,ndcg_at_10,rel_path
BAAI_bge_large_en_v1.5,recursive_token,320,16,0.259770,BAAI_bge_large_en_v1.5_recursive_token_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,320,16,0.259710,intfloat_e5_small_recursive_token_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,fixed_token,320,16,0.259400,intfloat_e5_small_fixed_token_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,fixed_token,320,16,0.259360,nomic_ai_nomic_embed_text_v1.5_fixed_token_c320_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,recursive_token,384,0,0.259320,intfloat_multilingual_e5_base_recursive_token_c384_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,fixed_token,320,48,0.259240,nomic_ai_nomic_embed_text_v1_fixed_token_c320_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_small,semantic_recursive,448,48,0.259170,intfloat_e5_small_semantic_recursive_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,fixed_token,320,16,0.258050,BAAI_bge_large_en_v1.5_fixed_token_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,semantic_fixed,384,64,0.258040,intfloat_e5_large_semantic_fixed_c384_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_large,recursive_token,320,16,0.257630,intfloat_e5_large_recursive_token_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,recursive_token,320,16,0.257550,intfloat_e5_base_recursive_token_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,hierarchical_section,320,32,0.257420,nomic_ai_nomic_embed_text_v1_hierarchical_section_c320_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_large,fixed_token,320,16,0.257360,intfloat_e5_large_fixed_token_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,recursive_token,384,32,0.257110,intfloat_multilingual_e5_base_recursive_token_c384_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_recursive,448,64,0.257000,intfloat_e5_small_semantic_recursive_c448_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,fixed_token,320,16,0.256830,intfloat_e5_base_fixed_token_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,recursive_token,320,16,0.256720,nomic_ai_nomic_embed_text_v1.5_recursive_token_c320_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,hierarchical_section,320,0,0.256630,BAAI_bge_base_en_v1.5_hierarchical_section_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,320,0,0.256620,BAAI_bge_base_en_v1.5_fixed_token_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,semantic_fixed,320,0,0.256600,intfloat_e5_large_semantic_fixed_c320_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,hierarchical_section,384,48,0.256570,intfloat_multilingual_e5_base_hierarchical_section_c384_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,fixed_token,384,48,0.256540,intfloat_multilingual_e5_base_fixed_token_c384_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,recursive_token,320,0,0.256320,intfloat_e5_large_recursive_token_c320_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,fixed_token,320,32,0.256190,nomic_ai_nomic_embed_text_v1.5_fixed_token_c320_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,semantic_fixed,384,16,0.255990,intfloat_e5_base_semantic_fixed_c384_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,320,16,0.255990,intfloat_e5_small_semantic_fixed_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,semantic_fixed,384,32,0.255850,intfloat_e5_base_semantic_fixed_c384_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,hierarchical_section,320,16,0.255830,BAAI_bge_large_en_v1.5_hierarchical_section_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,320,0,0.255610,BAAI_bge_large_en_v1.5_recursive_token_c320_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_recursive,448,48,0.255470,BAAI_bge_base_en_v1.5_semantic_recursive_c448_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,hierarchical_section,384,64,0.255280,intfloat_e5_base_hierarchical_section_c384_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,recursive_token,320,32,0.255260,intfloat_e5_large_recursive_token_c320_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,semantic_recursive,448,64,0.255230,BAAI_bge_base_en_v1.5_semantic_recursive_c448_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_fixed,384,48,0.254800,intfloat_multilingual_e5_base_semantic_fixed_c384_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,recursive_token,320,0,0.254650,nomic_ai_nomic_embed_text_v1.5_recursive_token_c320_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,recursive_token,320,16,0.254330,BAAI_bge_base_en_v1.5_recursive_token_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,recursive_token,320,0,0.253680,intfloat_e5_small_recursive_token_c320_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,recursive_token,320,0,0.253550,intfloat_e5_base_recursive_token_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,hierarchical_section,384,64,0.252940,intfloat_multilingual_e5_base_hierarchical_section_c384_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,fixed_token,320,32,0.252820,intfloat_e5_base_fixed_token_c320_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_fixed,384,64,0.252360,BAAI_bge_base_en_v1.5_semantic_fixed_c384_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_fixed,320,16,0.252270,BAAI_bge_large_en_v1.5_semantic_fixed_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,320,32,0.251970,intfloat_e5_small_recursive_token_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,recursive_token,320,0,0.251890,BAAI_bge_base_en_v1.5_recursive_token_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_fixed,384,64,0.251820,intfloat_multilingual_e5_base_semantic_fixed_c384_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,320,16,0.251400,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c320_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,semantic_recursive,384,16,0.251370,BAAI_bge_large_en_v1.5_semantic_recursive_c384_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,recursive_token,320,32,0.251300,BAAI_bge_large_en_v1.5_recursive_token_c320_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1.5,recursive_token,320,32,0.251290,nomic_ai_nomic_embed_text_v1.5_recursive_token_c320_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,semantic_recursive,384,32,0.251200,BAAI_bge_large_en_v1.5_semantic_recursive_c384_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,semantic_recursive,384,0,0.251150,BAAI_bge_large_en_v1.5_semantic_recursive_c384_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,fixed_token,320,32,0.251010,intfloat_e5_small_fixed_token_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,hierarchical_section,320,32,0.250720,BAAI_bge_large_en_v1.5_hierarchical_section_c320_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_fixed,384,48,0.250430,intfloat_e5_base_semantic_fixed_c384_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,semantic_fixed,320,16,0.250260,intfloat_e5_large_semantic_fixed_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,fixed_token,320,32,0.250230,BAAI_bge_large_en_v1.5_fixed_token_c320_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,fixed_token,320,48,0.250190,BAAI_bge_large_en_v1.5_fixed_token_c320_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,fixed_token,384,64,0.249770,intfloat_multilingual_e5_base_fixed_token_c384_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,384,0,0.249760,intfloat_multilingual_e5_base_semantic_recursive_c384_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,recursive_token,320,48,0.249480,nomic_ai_nomic_embed_text_v1_recursive_token_c320_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,fixed_token,320,16,0.249190,BAAI_bge_base_en_v1.5_fixed_token_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,recursive_token,320,32,0.249000,intfloat_e5_base_recursive_token_c320_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,hierarchical_section,320,48,0.248730,nomic_ai_nomic_embed_text_v1_hierarchical_section_c320_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,fixed_token,320,0,0.248630,intfloat_multilingual_e5_base_fixed_token_c320_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,hierarchical_section,320,0,0.248530,intfloat_multilingual_e5_base_hierarchical_section_c320_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,hierarchical_section,320,16,0.248400,intfloat_e5_small_hierarchical_section_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,fixed_token,320,32,0.247740,intfloat_e5_large_fixed_token_c320_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,recursive_token,320,32,0.247500,BAAI_bge_base_en_v1.5_recursive_token_c320_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,recursive_token,320,64,0.247360,nomic_ai_nomic_embed_text_v1_recursive_token_c320_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,semantic_fixed,320,0,0.246950,intfloat_multilingual_e5_base_semantic_fixed_c320_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,384,16,0.246920,intfloat_multilingual_e5_base_semantic_recursive_c384_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,fixed_token,320,48,0.246890,nomic_ai_nomic_embed_text_v1.5_fixed_token_c320_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,recursive_token,384,48,0.246580,intfloat_multilingual_e5_base_recursive_token_c384_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_recursive,384,32,0.246400,intfloat_e5_small_semantic_recursive_c384_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_base,hierarchical_section,320,0,0.246360,intfloat_e5_base_hierarchical_section_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,320,32,0.246230,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c320_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,fixed_token,320,48,0.246030,intfloat_e5_base_fixed_token_c320_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,fixed_token,320,48,0.245920,intfloat_e5_small_fixed_token_c320_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,384,0,0.245640,intfloat_e5_small_semantic_recursive_c384_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_fixed,320,0,0.245610,BAAI_bge_base_en_v1.5_semantic_fixed_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,hierarchical_section,320,32,0.245550,intfloat_e5_small_hierarchical_section_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,384,16,0.245160,intfloat_e5_small_semantic_recursive_c384_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,semantic_recursive,384,32,0.244800,intfloat_multilingual_e5_base_semantic_recursive_c384_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,hierarchical_section,320,16,0.244620,BAAI_bge_base_en_v1.5_hierarchical_section_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,fixed_token,320,64,0.244400,nomic_ai_nomic_embed_text_v1_fixed_token_c320_o64/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,semantic_recursive,384,48,0.244270,BAAI_bge_large_en_v1.5_semantic_recursive_c384_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,recursive_token,384,64,0.243610,intfloat_multilingual_e5_base_recursive_token_c384_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_fixed,320,16,0.243440,intfloat_multilingual_e5_base_semantic_fixed_c320_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,fixed_token,320,16,0.243430,intfloat_multilingual_e5_base_fixed_token_c320_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
