model_name,chunker,token_size,overlap,loss_total,ndcg_at_10,map_at_10,mrr_at_10,recall_at_20,precision_at_1,precision_at_10,loss_ndcg,loss_map,loss_mrr,loss_rec,loss_decay,loss_rob,loss_cost,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,cost_norm,rel_path
BAAI_bge_large_en_v1.5,fixed_token,192,32,0.733332,0.166140,0.087970,0.306115,0.290190,0.176470,0.140130,0.833860,0.912030,0.693885,0.709810,0.205927,0.500460,0.000000,0.119804,0.039792,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c192_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,fixed_token,192,16,0.733632,0.171450,0.090200,0.326501,0.299110,0.186970,0.141390,0.828550,0.909800,0.673499,0.700890,0.243782,0.583920,0.000000,0.101199,0.035966,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c192_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,192,48,0.733796,0.160020,0.083560,0.299067,0.289800,0.169120,0.136340,0.839980,0.916440,0.700933,0.710200,0.193827,0.434255,0.000000,0.120655,0.015012,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c192_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,semantic_fixed,192,16,0.733901,0.163470,0.085120,0.316893,0.282470,0.185920,0.132460,0.836530,0.914880,0.683107,0.717530,0.287543,0.400908,0.000000,0.132329,0.025021,1.000000,intfloat_e5_base_semantic_fixed_c192_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,192,32,0.734448,0.166350,0.088130,0.308962,0.290460,0.173320,0.137080,0.833650,0.911870,0.691038,0.709540,0.209093,0.528380,0.000000,0.110235,0.031822,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c192_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,semantic_recursive,256,64,0.735898,0.168530,0.090420,0.316539,0.290950,0.184870,0.140970,0.831470,0.909580,0.683461,0.709050,0.237464,0.573920,0.000000,0.090435,-0.010438,1.000000,intfloat_e5_base_semantic_recursive_c256_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,recursive_token,192,0,0.736255,0.167120,0.087440,0.310348,0.286870,0.175420,0.136970,0.832880,0.912560,0.689652,0.713130,0.219188,0.554185,0.000000,0.089229,-0.000132,1.000000,intfloat_e5_small_recursive_token_c192_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,semantic_fixed,192,16,0.736942,0.172240,0.091230,0.327524,0.292650,0.195380,0.140230,0.827760,0.908770,0.672476,0.707350,0.282270,0.612005,0.000000,0.077787,0.000376,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c192_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_fixed,192,16,0.736983,0.166070,0.085780,0.323460,0.295380,0.188030,0.137920,0.833930,0.914220,0.676540,0.704620,0.266500,0.548580,0.000000,0.095513,0.010458,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c192_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,semantic_fixed,192,32,0.737008,0.168240,0.089380,0.317896,0.298190,0.183820,0.143280,0.831760,0.910620,0.682104,0.701810,0.220542,0.623470,0.000000,0.086011,0.021410,1.000000,intfloat_e5_large_semantic_fixed_c192_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,recursive_token,192,0,0.737210,0.158030,0.083010,0.300314,0.267270,0.160710,0.130250,0.841970,0.916990,0.699686,0.732730,0.189534,0.444153,0.000000,0.118826,0.015313,1.000000,intfloat_multilingual_e5_base_recursive_token_c192_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,hierarchical_section,192,48,0.737259,0.165700,0.087110,0.311882,0.293530,0.181720,0.139920,0.834300,0.912890,0.688118,0.706470,0.230024,0.565715,0.000000,0.099876,0.026038,1.000000,intfloat_e5_large_hierarchical_section_c192_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,hierarchical_section,192,48,0.737372,0.154640,0.078920,0.293781,0.274520,0.157560,0.131200,0.845360,0.921080,0.706219,0.725480,0.167301,0.424187,0.000000,0.128564,0.026803,1.000000,intfloat_e5_base_hierarchical_section_c192_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,semantic_fixed,192,32,0.737534,0.158080,0.082050,0.307653,0.281810,0.172270,0.134350,0.841920,0.917950,0.692347,0.718190,0.220120,0.460403,0.000000,0.122056,0.028273,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c192_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_fixed,192,32,0.737828,0.168270,0.089590,0.322084,0.287430,0.192230,0.139500,0.831730,0.910410,0.677916,0.712570,0.274307,0.574075,0.000000,0.099249,0.028128,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c192_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,semantic_fixed,192,32,0.738035,0.155110,0.079640,0.301395,0.266870,0.174370,0.130460,0.844890,0.920360,0.698605,0.733130,0.251821,0.359953,0.000000,0.142630,0.029241,1.000000,intfloat_multilingual_e5_base_semantic_fixed_c192_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,recursive_token,192,16,0.738504,0.167170,0.087270,0.313931,0.280440,0.174370,0.138970,0.832830,0.912730,0.686069,0.719560,0.203017,0.609415,0.000000,0.086487,0.016740,1.000000,intfloat_e5_small_recursive_token_c192_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,recursive_token,192,0,0.738713,0.169770,0.089190,0.320029,0.294850,0.183820,0.139290,0.830230,0.910810,0.679971,0.705150,0.242248,0.646460,0.000000,0.082458,0.023500,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c192_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,recursive_token,192,16,0.738837,0.167480,0.085810,0.320222,0.292670,0.184870,0.140020,0.832520,0.914190,0.679778,0.707330,0.242603,0.610475,0.000000,0.100379,0.044948,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c192_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1,hierarchical_section,128,0,0.739306,0.149980,0.075230,0.289535,0.261940,0.155460,0.124890,0.850020,0.924770,0.710465,0.738060,0.196642,0.343163,0.000000,0.134294,0.005853,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c128_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,recursive_token,192,0,0.740120,0.166780,0.086660,0.319464,0.293890,0.189080,0.137610,0.833220,0.913340,0.680536,0.706110,0.272213,0.604555,0.000000,0.095751,0.033324,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c192_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,hierarchical_section,192,32,0.740360,0.157800,0.082340,0.303190,0.271750,0.174370,0.132770,0.842200,0.917660,0.696810,0.728250,0.238573,0.468063,0.000000,0.124790,0.036805,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c192_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,192,16,0.741355,0.161290,0.084390,0.317831,0.268330,0.185920,0.132560,0.838710,0.915610,0.682169,0.731670,0.287005,0.501580,0.000000,0.102071,0.004774,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c192_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1,fixed_token,192,48,0.741364,0.159610,0.085370,0.299735,0.285740,0.162820,0.137920,0.840390,0.914630,0.700265,0.714260,0.152930,0.623270,0.000000,0.082940,-0.015188,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c192_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_small,recursive_token,192,32,0.742200,0.169900,0.091360,0.325680,0.283760,0.196430,0.136030,0.830100,0.908640,0.674320,0.716240,0.307489,0.649940,0.000000,0.073370,0.006716,1.000000,intfloat_e5_small_recursive_token_c192_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,fixed_token,192,48,0.742518,0.153790,0.081370,0.292588,0.274270,0.163870,0.131720,0.846210,0.918630,0.707412,0.725730,0.196192,0.497468,0.000000,0.101283,-0.001553,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c192_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,recursive_token,192,16,0.742673,0.168100,0.086940,0.319249,0.293220,0.183820,0.139180,0.831900,0.913060,0.680751,0.706780,0.242846,0.696220,0.000000,0.078751,0.035990,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c192_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,semantic_recursive,192,0,0.742818,0.165640,0.086750,0.324323,0.269140,0.186970,0.137290,0.834360,0.913250,0.675677,0.730860,0.265711,0.615333,0.000000,0.083120,-0.012373,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c192_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,recursive_token,192,48,0.743565,0.151960,0.077430,0.292698,0.274210,0.156510,0.128680,0.848040,0.922570,0.707302,0.725790,0.177816,0.504655,0.000000,0.107502,-0.016866,1.000000,intfloat_e5_base_recursive_token_c192_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,semantic_recursive,192,16,0.743567,0.165270,0.086270,0.316359,0.277190,0.181720,0.137610,0.834730,0.913730,0.683641,0.722810,0.242736,0.648205,0.000000,0.077119,-0.013520,1.000000,intfloat_e5_large_semantic_recursive_c192_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,hierarchical_section,192,48,0.743723,0.155500,0.079300,0.303338,0.279930,0.183820,0.131720,0.844500,0.920700,0.696662,0.720070,0.283429,0.474260,0.000000,0.136669,0.063042,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c192_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,fixed_token,192,48,0.743763,0.160920,0.084560,0.310281,0.275200,0.174370,0.135820,0.839080,0.915440,0.689719,0.724800,0.221082,0.611655,0.000000,0.078447,0.001556,1.000000,intfloat_e5_large_fixed_token_c192_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,recursive_token,192,48,0.744482,0.149700,0.075900,0.280607,0.267390,0.144960,0.130250,0.850300,0.924100,0.719393,0.732610,0.101476,0.535068,0.000000,0.110333,0.034693,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c192_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,128,0,0.744922,0.144610,0.072350,0.281489,0.256430,0.149160,0.120270,0.855390,0.927650,0.718511,0.743570,0.193685,0.371480,0.000000,0.128684,0.005960,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c128_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_small,hierarchical_section,192,48,0.745122,0.162840,0.084950,0.314790,0.273460,0.190130,0.135290,0.837160,0.915050,0.685210,0.726540,0.288434,0.595873,0.000000,0.088838,0.016025,1.000000,intfloat_e5_small_hierarchical_section_c192_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_recursive,192,48,0.745390,0.146840,0.075110,0.283869,0.254350,0.158610,0.127100,0.853160,0.924890,0.716131,0.745650,0.198663,0.407568,0.000000,0.122751,0.008529,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c192_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,192,48,0.745525,0.161040,0.084410,0.308912,0.288570,0.180670,0.135190,0.838960,0.915590,0.691088,0.711430,0.251730,0.640737,0.000000,0.094845,0.045985,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c192_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,fixed_token,192,32,0.745665,0.155200,0.080390,0.299095,0.270410,0.172270,0.128680,0.844800,0.919610,0.700905,0.729590,0.253033,0.517645,0.000000,0.108372,0.023802,1.000000,intfloat_multilingual_e5_base_fixed_token_c192_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,hierarchical_section,192,48,0.745956,0.151100,0.077790,0.290834,0.260830,0.162820,0.126790,0.848900,0.922210,0.709166,0.739170,0.221287,0.472220,0.000000,0.113401,0.015690,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c192_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,fixed_token,192,48,0.745971,0.149130,0.077000,0.287274,0.269570,0.155460,0.127520,0.850870,0.923000,0.712726,0.730430,0.179725,0.503545,0.000000,0.100282,-0.001982,1.000000,intfloat_e5_base_fixed_token_c192_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,recursive_token,192,48,0.746063,0.156280,0.080350,0.291644,0.282710,0.153360,0.132460,0.843720,0.919650,0.708356,0.717290,0.136281,0.661602,0.000000,0.072992,-0.010625,1.000000,intfloat_e5_large_recursive_token_c192_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,semantic_recursive,192,48,0.746336,0.145710,0.074860,0.289901,0.248970,0.165970,0.121850,0.854290,0.925140,0.710099,0.751030,0.265831,0.349465,0.000000,0.136961,-0.013708,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c192_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_recursive,192,16,0.746350,0.157860,0.081340,0.307781,0.269450,0.181720,0.133610,0.842140,0.918660,0.692219,0.730550,0.264748,0.562805,0.000000,0.089921,-0.004964,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c192_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_recursive,192,16,0.747867,0.155700,0.080710,0.301281,0.257630,0.170170,0.130250,0.844300,0.919290,0.698719,0.742370,0.234589,0.564715,0.000000,0.095689,0.017264,1.000000,intfloat_e5_small_semantic_recursive_c192_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,192,0,0.748116,0.156810,0.081230,0.303294,0.255810,0.171220,0.131200,0.843190,0.918770,0.696706,0.744190,0.233734,0.582995,0.000000,0.091415,0.016028,1.000000,intfloat_e5_small_semantic_recursive_c192_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,semantic_recursive,192,48,0.748163,0.150250,0.077120,0.292936,0.265020,0.170170,0.127520,0.849750,0.922880,0.707064,0.734980,0.250632,0.489268,0.000000,0.108904,-0.013515,1.000000,intfloat_e5_large_semantic_recursive_c192_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_large,semantic_fixed,192,48,0.748610,0.151900,0.079740,0.287211,0.271710,0.155460,0.130250,0.848100,0.920260,0.712789,0.728290,0.162164,0.613932,0.000000,0.079393,-0.004359,1.000000,intfloat_e5_large_semantic_fixed_c192_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_multilingual_e5_base,recursive_token,192,16,0.748682,0.155700,0.081760,0.294463,0.264500,0.162820,0.125630,0.844300,0.918240,0.705537,0.735500,0.228412,0.591495,0.000000,0.082657,-0.001912,1.000000,intfloat_multilingual_e5_base_recursive_token_c192_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_large,semantic_recursive,192,32,0.748805,0.159580,0.082800,0.305867,0.275760,0.172270,0.132770,0.840420,0.917200,0.694133,0.724240,0.229291,0.677478,0.000000,0.076291,-0.023573,1.000000,intfloat_e5_large_semantic_recursive_c192_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,semantic_recursive,192,48,0.749720,0.144700,0.075140,0.283148,0.245410,0.156510,0.123530,0.855300,0.924860,0.716852,0.754590,0.210721,0.443655,0.000000,0.112248,-0.001958,1.000000,intfloat_e5_small_semantic_recursive_c192_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,fixed_token,192,48,0.750162,0.149400,0.077240,0.291200,0.267350,0.169120,0.128050,0.850600,0.922760,0.708800,0.732650,0.242845,0.531045,0.000000,0.105213,0.022844,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c192_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_fixed,192,48,0.750309,0.140220,0.072610,0.272211,0.257010,0.149160,0.121950,0.859780,0.927390,0.727789,0.742990,0.182422,0.434613,0.000000,0.115201,0.004247,1.000000,intfloat_e5_base_semantic_fixed_c192_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_large_en_v1.5,recursive_token,192,48,0.750556,0.152200,0.077240,0.294186,0.274950,0.158610,0.128360,0.847800,0.922760,0.705814,0.725050,0.190719,0.637432,0.000000,0.076088,0.007149,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c192_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_recursive,192,0,0.751309,0.158150,0.081010,0.307011,0.270710,0.177520,0.133300,0.841850,0.918990,0.692989,0.729290,0.249099,0.679910,0.000000,0.069528,-0.011020,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c192_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_recursive,192,32,0.751771,0.155480,0.080510,0.307739,0.263150,0.178570,0.129410,0.844520,0.919490,0.692261,0.736850,0.275298,0.623263,0.000000,0.085576,-0.020457,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c192_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,semantic_recursive,192,32,0.752210,0.152900,0.079570,0.305992,0.249520,0.177520,0.125840,0.847100,0.920430,0.694008,0.750480,0.291122,0.558488,0.000000,0.088421,-0.000237,1.000000,intfloat_e5_small_semantic_recursive_c192_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,hierarchical_section,128,0,0.752273,0.147870,0.074110,0.292857,0.262480,0.159660,0.123420,0.852130,0.925890,0.707143,0.737520,0.226982,0.556418,0.000000,0.093181,0.008929,1.000000,intfloat_e5_large_hierarchical_section_c128_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,hierarchical_section,128,0,0.752312,0.135310,0.066420,0.276647,0.238220,0.151260,0.112920,0.864690,0.933580,0.723353,0.761780,0.253471,0.305965,0.000000,0.153171,0.028728,1.000000,intfloat_e5_base_hierarchical_section_c128_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,semantic_recursive,192,0,0.752768,0.167060,0.087890,0.319533,0.280050,0.186970,0.138970,0.832940,0.912110,0.680467,0.719950,0.256726,0.852895,0.000000,0.050158,-0.041474,1.000000,intfloat_e5_large_semantic_recursive_c192_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,fixed_token,192,48,0.752957,0.152750,0.080260,0.300438,0.266770,0.178570,0.130150,0.847250,0.919740,0.699562,0.733230,0.271154,0.618190,0.000000,0.084197,0.015670,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c192_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,recursive_token,192,32,0.753110,0.148540,0.075890,0.288252,0.251630,0.165970,0.121010,0.851460,0.924110,0.711748,0.748370,0.270892,0.511485,0.000000,0.109276,0.023146,1.000000,intfloat_multilingual_e5_base_recursive_token_c192_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_fixed,192,48,0.753678,0.145280,0.073600,0.286312,0.263330,0.161760,0.126260,0.854720,0.926400,0.713688,0.736670,0.219461,0.555300,0.000000,0.109516,0.041152,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c192_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
